"Fa","Fb","Foil","Fshear","K","Nca","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","phi","phia","phib","phic","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.74233e-01,8.12413e-01,4.95086e-01,1.00000e+00,1.00000e-12,2.61650e-06,4.24953e-01,3.91483e-01,1.83564e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.45854e-06,0.00000e+00,0.00000e+00,1.14639e-05,0.00000e+00,0.00000e+00,1.88480e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.84710e-04,1.32755e-01,1.09112e-02,9.48190e+04,nan,nan,nan,nan,1,7.78040e-01,7.78040e-01,5.00000e-03,5.00000e-03
1.73785e-01,8.12592e-01,4.90326e-01,1.00000e+00,1.00000e-12,2.60527e-06,4.23274e-01,3.92145e-01,1.84581e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.45228e-06,0.00000e+00,0.00000e+00,1.14664e-05,0.00000e+00,0.00000e+00,1.92275e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.85204e-04,1.33357e-01,1.11786e-02,9.45027e+04,nan,nan,nan,nan,1,7.81710e-01,7.81710e-01,5.00000e-03,5.00000e-03
1.73340e-01,8.12757e-01,4.85431e-01,1.00000e+00,1.00000e-12,2.59368e-06,4.21546e-01,3.92819e-01,1.85635e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.44578e-06,0.00000e+00,0.00000e+00,1.14690e-05,0.00000e+00,0.00000e+00,1.96223e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.85730e-04,1.33974e-01,1.14587e-02,9.41878e+04,nan,nan,nan,nan,1,7.85380e-01,7.85380e-01,5.00000e-03,5.00000e-03
1.72836e-01,8.12970e-01,4.80383e-01,1.00000e+00,1.00000e-12,2.58164e-06,4.19726e-01,3.93546e-01,1.86728e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.43895e-06,0.00000e+00,0.00000e+00,1.14717e-05,0.00000e+00,0.00000e+00,2.00346e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.86241e-04,1.34640e-01,1.17533e-02,9.38743e+04,nan,nan,nan,nan,1,7.89050e-01,7.89050e-01,5.00000e-03,5.00000e-03
1.72352e-01,8.13146e-01,4.75136e-01,1.00000e+00,1.00000e-12,2.56908e-06,4.17845e-01,3.94282e-01,1.87872e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.43179e-06,0.00000e+00,0.00000e+00,1.14745e-05,0.00000e+00,0.00000e+00,2.04684e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.86811e-04,1.35316e-01,1.20657e-02,9.35624e+04,nan,nan,nan,nan,1,7.92720e-01,7.92720e-01,5.00000e-03,5.00000e-03
1.71793e-01,8.13382e-01,4.69644e-01,1.00000e+00,1.00000e-12,2.55583e-06,4.15830e-01,3.95090e-01,1.89080e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.42413e-06,0.00000e+00,0.00000e+00,1.14776e-05,0.00000e+00,0.00000e+00,2.09291e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.87368e-04,1.36060e-01,1.23995e-02,9.32520e+04,nan,nan,nan,nan,1,7.96390e-01,7.96390e-01,5.00000e-03,5.00000e-03
1.71224e-01,8.13600e-01,4.63809e-01,1.00000e+00,1.00000e-12,2.54167e-06,4.13687e-01,3.95939e-01,1.90374e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.41588e-06,0.00000e+00,0.00000e+00,1.14808e-05,0.00000e+00,0.00000e+00,2.14260e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.87991e-04,1.36844e-01,1.27623e-02,9.29432e+04,nan,nan,nan,nan,1,8.00060e-01,8.00060e-01,5.00000e-03,5.00000e-03
1.70583e-01,8.13858e-01,4.57498e-01,1.00000e+00,1.00000e-12,2.52621e-06,4.11335e-01,3.96881e-01,1.91785e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.40677e-06,0.00000e+00,0.00000e+00,1.14845e-05,0.00000e+00,0.00000e+00,2.19726e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.88649e-04,1.37716e-01,1.31641e-02,9.26363e+04,nan,nan,nan,nan,1,8.03730e-01,8.03730e-01,5.00000e-03,5.00000e-03
1.69853e-01,8.14156e-01,4.50494e-01,1.00000e+00,1.00000e-12,2.50890e-06,4.08688e-01,3.97945e-01,1.93366e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.39644e-06,0.00000e+00,0.00000e+00,1.14886e-05,0.00000e+00,0.00000e+00,2.25907e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.89372e-04,1.38706e-01,1.36218e-02,9.23313e+04,nan,nan,nan,nan,1,8.07400e-01,8.07400e-01,5.00000e-03,5.00000e-03
1.69029e-01,8.14477e-01,4.42474e-01,1.00000e+00,1.00000e-12,2.48889e-06,4.05632e-01,3.99170e-01,1.95198e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.38435e-06,0.00000e+00,0.00000e+00,1.14935e-05,0.00000e+00,0.00000e+00,2.33132e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.90224e-04,1.39849e-01,1.41619e-02,9.20285e+04,nan,nan,nan,nan,1,8.11070e-01,8.11070e-01,5.00000e-03,5.00000e-03
1.67985e-01,8.14915e-01,4.32991e-01,1.00000e+00,1.00000e-12,2.46496e-06,4.01929e-01,4.00678e-01,1.97393e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.36965e-06,0.00000e+00,0.00000e+00,1.14995e-05,0.00000e+00,0.00000e+00,2.41874e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.91189e-04,1.41262e-01,1.48231e-02,9.17284e+04,nan,nan,nan,nan,1,8.14740e-01,8.14740e-01,5.00000e-03,5.00000e-03
1.66731e-01,8.15409e-01,4.21430e-01,1.00000e+00,1.00000e-12,2.43554e-06,3.97357e-01,4.02530e-01,2.00114e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.35124e-06,0.00000e+00,0.00000e+00,1.15069e-05,0.00000e+00,0.00000e+00,2.52794e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.92407e-04,1.43008e-01,1.56640e-02,9.14313e+04,nan,nan,nan,nan,1,8.18410e-01,8.18410e-01,5.00000e-03,5.00000e-03
1.65074e-01,8.16099e-01,4.07104e-01,1.00000e+00,1.00000e-12,2.39876e-06,3.91514e-01,4.04930e-01,2.03556e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.32767e-06,0.00000e+00,0.00000e+00,1.15166e-05,0.00000e+00,0.00000e+00,2.66701e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.93861e-04,1.45287e-01,1.67617e-02,9.11382e+04,nan,nan,nan,nan,1,8.22080e-01,8.22080e-01,5.00000e-03,5.00000e-03
1.62969e-01,8.16961e-01,3.89338e-01,1.00000e+00,1.00000e-12,2.35289e-06,3.84053e-01,4.08006e-01,2.07941e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.29739e-06,0.00000e+00,0.00000e+00,1.15291e-05,0.00000e+00,0.00000e+00,2.84480e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.95679e-04,1.48235e-01,1.82143e-02,9.08501e+04,nan,nan,nan,nan,1,8.25750e-01,8.25750e-01,5.00000e-03,5.00000e-03
1.60273e-01,8.18083e-01,3.67775e-01,1.00000e+00,1.00000e-12,2.29681e-06,3.74617e-01,4.11935e-01,2.13448e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.25904e-06,0.00000e+00,0.00000e+00,1.15451e-05,0.00000e+00,0.00000e+00,3.06852e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.97833e-04,1.52044e-01,2.01242e-02,9.05680e+04,nan,nan,nan,nan,1,8.29420e-01,8.29420e-01,5.00000e-03,5.00000e-03
1.56928e-01,8.19496e-01,3.42645e-01,1.00000e+00,1.00000e-12,2.23087e-06,3.63052e-01,4.16802e-01,2.20145e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.21202e-06,0.00000e+00,0.00000e+00,1.15649e-05,0.00000e+00,0.00000e+00,3.34083e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.00259e-04,1.56829e-01,2.25749e-02,9.02934e+04,nan,nan,nan,nan,1,8.33090e-01,8.33090e-01,5.00000e-03,5.00000e-03
1.53020e-01,8.21143e-01,3.14919e-01,1.00000e+00,1.00000e-12,2.15726e-06,3.49546e-01,4.22531e-01,2.27923e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.15703e-06,0.00000e+00,0.00000e+00,1.15883e-05,0.00000e+00,0.00000e+00,3.65723e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.02842e-04,1.62556e-01,2.55956e-02,9.00273e+04,nan,nan,nan,nan,1,8.36760e-01,8.36760e-01,5.00000e-03,5.00000e-03
1.48627e-01,8.23040e-01,2.86193e-01,1.00000e+00,1.00000e-12,2.07968e-06,3.34566e-01,4.28960e-01,2.36474e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.09605e-06,0.00000e+00,0.00000e+00,1.16144e-05,0.00000e+00,0.00000e+00,4.00550e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.05273e-04,1.69103e-01,2.91321e-02,8.97705e+04,nan,nan,nan,nan,1,8.40430e-01,8.40430e-01,5.00000e-03,5.00000e-03
1.44058e-01,8.25001e-01,2.58193e-01,1.00000e+00,1.00000e-12,2.00258e-06,3.18918e-01,4.35710e-01,2.45371e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.03218e-06,0.00000e+00,0.00000e+00,1.16419e-05,0.00000e+00,0.00000e+00,4.36849e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.07423e-04,1.76114e-01,3.30514e-02,8.95231e+04,nan,nan,nan,nan,1,8.44100e-01,8.44100e-01,5.00000e-03,5.00000e-03
1.39486e-01,8.26996e-01,2.32351e-01,1.00000e+00,1.00000e-12,1.92982e-06,3.03364e-01,4.42470e-01,2.54166e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.96859e-06,0.00000e+00,0.00000e+00,1.16696e-05,0.00000e+00,0.00000e+00,4.72828e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.09025e-04,1.83276e-01,3.71656e-02,8.92850e+04,nan,nan,nan,nan,1,8.47770e-01,8.47770e-01,5.00000e-03,5.00000e-03
1.35161e-01,8.28877e-01,2.09489e-01,1.00000e+00,1.00000e-12,1.86402e-06,2.88597e-01,4.48900e-01,2.62504e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.90801e-06,0.00000e+00,0.00000e+00,1.16959e-05,0.00000e+00,0.00000e+00,5.07035e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.10098e-04,1.90220e-01,4.12871e-02,8.90553e+04,nan,nan,nan,nan,1,8.51440e-01,8.51440e-01,5.00000e-03,5.00000e-03
1.31187e-01,8.30606e-01,1.89856e-01,1.00000e+00,1.00000e-12,1.80631e-06,2.75027e-01,4.54814e-01,2.70159e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.85215e-06,0.00000e+00,0.00000e+00,1.17203e-05,0.00000e+00,0.00000e+00,5.38545e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.10631e-04,1.96720e-01,4.52618e-02,8.88331e+04,nan,nan,nan,nan,1,8.55110e-01,8.55110e-01,5.00000e-03,5.00000e-03
1.27582e-01,8.32196e-01,1.73276e-01,1.00000e+00,1.00000e-12,1.75657e-06,2.62805e-01,4.60150e-01,2.77045e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.80166e-06,0.00000e+00,0.00000e+00,1.17423e-05,0.00000e+00,0.00000e+00,5.66998e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.10666e-04,2.02679e-01,4.89938e-02,8.86175e+04,nan,nan,nan,nan,1,8.58780e-01,8.58780e-01,5.00000e-03,5.00000e-03
1.24408e-01,8.33565e-01,1.59313e-01,1.00000e+00,1.00000e-12,1.71415e-06,2.51937e-01,4.64867e-01,2.83196e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.75663e-06,0.00000e+00,0.00000e+00,1.17619e-05,0.00000e+00,0.00000e+00,5.92468e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.10422e-04,2.08020e-01,5.24519e-02,8.84075e+04,nan,nan,nan,nan,1,8.62450e-01,8.62450e-01,5.00000e-03,5.00000e-03
1.21585e-01,8.34783e-01,1.47565e-01,1.00000e+00,1.00000e-12,1.67802e-06,2.42307e-01,4.69037e-01,2.88656e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.71666e-06,0.00000e+00,0.00000e+00,1.17792e-05,0.00000e+00,0.00000e+00,6.15141e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.09906e-04,2.12801e-01,5.56211e-02,8.82021e+04,nan,nan,nan,nan,1,8.66120e-01,8.66120e-01,5.00000e-03,5.00000e-03
1.19085e-01,8.35863e-01,1.37673e-01,1.00000e+00,1.00000e-12,1.64719e-06,2.33815e-01,4.72703e-01,2.93482e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.68126e-06,0.00000e+00,0.00000e+00,1.17945e-05,0.00000e+00,0.00000e+00,6.35257e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.09200e-04,2.17048e-01,5.85007e-02,8.80008e+04,nan,nan,nan,nan,1,8.69790e-01,8.69790e-01,5.00000e-03,5.00000e-03
1.16870e-01,8.36815e-01,1.29284e-01,1.00000e+00,1.00000e-12,1.62078e-06,2.26309e-01,4.75930e-01,2.97761e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.64989e-06,0.00000e+00,0.00000e+00,1.18079e-05,0.00000e+00,0.00000e+00,6.53145e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.08378e-04,2.20821e-01,6.11147e-02,8.78030e+04,nan,nan,nan,nan,1,8.73460e-01,8.73460e-01,5.00000e-03,5.00000e-03
1.14896e-01,8.37660e-01,1.22101e-01,1.00000e+00,1.00000e-12,1.59798e-06,2.19642e-01,4.78784e-01,3.01575e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.62192e-06,0.00000e+00,0.00000e+00,1.18199e-05,0.00000e+00,0.00000e+00,6.69141e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.07482e-04,2.24186e-01,6.34931e-02,8.76080e+04,nan,nan,nan,nan,1,8.77130e-01,8.77130e-01,5.00000e-03,5.00000e-03
1.13125e-01,8.38414e-01,1.15888e-01,1.00000e+00,1.00000e-12,1.57811e-06,2.13681e-01,4.81324e-01,3.04996e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.59684e-06,0.00000e+00,0.00000e+00,1.18306e-05,0.00000e+00,0.00000e+00,6.83537e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.06543e-04,2.27202e-01,6.56657e-02,8.74158e+04,nan,nan,nan,nan,1,8.80800e-01,8.80800e-01,5.00000e-03,5.00000e-03
1.11525e-01,8.39092e-01,1.10461e-01,1.00000e+00,1.00000e-12,1.56065e-06,2.08313e-01,4.83600e-01,3.08087e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.57418e-06,0.00000e+00,0.00000e+00,1.18403e-05,0.00000e+00,0.00000e+00,6.96587e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.05581e-04,2.29922e-01,6.76601e-02,8.72257e+04,nan,nan,nan,nan,1,8.84470e-01,8.84470e-01,5.00000e-03,5.00000e-03
1.10069e-01,8.39707e-01,1.05673e-01,1.00000e+00,1.00000e-12,1.54516e-06,2.03448e-01,4.85653e-01,3.10899e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.55357e-06,0.00000e+00,0.00000e+00,1.18489e-05,0.00000e+00,0.00000e+00,7.08498e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.04608e-04,2.32390e-01,6.95003e-02,8.70376e+04,nan,nan,nan,nan,1,8.88140e-01,8.88140e-01,5.00000e-03,5.00000e-03
1.08735e-01,8.40267e-01,1.01413e-01,1.00000e+00,1.00000e-12,1.53130e-06,1.99006e-01,4.87520e-01,3.13474e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.53469e-06,0.00000e+00,0.00000e+00,1.18569e-05,0.00000e+00,0.00000e+00,7.19444e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.03635e-04,2.34645e-01,7.12073e-02,8.68514e+04,nan,nan,nan,nan,1,8.91810e-01,8.91810e-01,5.00000e-03,5.00000e-03
1.07505e-01,8.40782e-01,9.75906e-02,1.00000e+00,1.00000e-12,1.51881e-06,1.94927e-01,4.89226e-01,3.15847e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.51729e-06,0.00000e+00,0.00000e+00,1.18642e-05,0.00000e+00,0.00000e+00,7.29567e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.02665e-04,2.36715e-01,7.27987e-02,8.66666e+04,nan,nan,nan,nan,1,8.95480e-01,8.95480e-01,5.00000e-03,5.00000e-03
1.06365e-01,8.41256e-01,9.41351e-02,1.00000e+00,1.00000e-12,1.50747e-06,1.91160e-01,4.90795e-01,3.18045e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.50116e-06,0.00000e+00,0.00000e+00,1.18709e-05,0.00000e+00,0.00000e+00,7.38981e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.01703e-04,2.38626e-01,7.42891e-02,8.64834e+04,nan,nan,nan,nan,1,8.99150e-01,8.99150e-01,5.00000e-03,5.00000e-03
1.05301e-01,8.41698e-01,9.09906e-02,1.00000e+00,1.00000e-12,1.49712e-06,1.87661e-01,4.92245e-01,3.20094e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.48613e-06,0.00000e+00,0.00000e+00,1.18771e-05,0.00000e+00,0.00000e+00,7.47783e-07,0.00000e+00,0.00000e+00,2.50000e-01,3.00752e-04,2.40401e-01,7.56911e-02,8.63015e+04,nan,nan,nan,nan,1,9.02820e-01,9.02820e-01,5.00000e-03,5.00000e-03
1.04306e-01,8.42108e-01,8.81121e-02,1.00000e+00,1.00000e-12,1.48761e-06,1.84397e-01,4.93593e-01,3.22011e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.47205e-06,0.00000e+00,0.00000e+00,1.18829e-05,0.00000e+00,0.00000e+00,7.56051e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.99811e-04,2.42055e-01,7.70151e-02,8.61207e+04,nan,nan,nan,nan,1,9.06490e-01,9.06490e-01,5.00000e-03,5.00000e-03
1.03369e-01,8.42493e-01,8.54633e-02,1.00000e+00,1.00000e-12,1.47882e-06,1.81340e-01,4.94849e-01,3.23812e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.45881e-06,0.00000e+00,0.00000e+00,1.18883e-05,0.00000e+00,0.00000e+00,7.63849e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.98883e-04,2.43603e-01,7.82697e-02,8.59410e+04,nan,nan,nan,nan,1,9.10160e-01,9.10160e-01,5.00000e-03,5.00000e-03
1.02485e-01,8.42854e-01,8.30145e-02,1.00000e+00,1.00000e-12,1.47067e-06,1.78464e-01,4.96025e-01,3.25511e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.44632e-06,0.00000e+00,0.00000e+00,1.18935e-05,0.00000e+00,0.00000e+00,7.71230e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.97968e-04,2.45057e-01,7.94623e-02,8.57625e+04,nan,nan,nan,nan,1,9.13830e-01,9.13830e-01,5.00000e-03,5.00000e-03
1.01649e-01,8.43195e-01,8.07413e-02,1.00000e+00,1.00000e-12,1.46309e-06,1.75753e-01,4.97129e-01,3.27118e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.43449e-06,0.00000e+00,0.00000e+00,1.18982e-05,0.00000e+00,0.00000e+00,7.78238e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.97066e-04,2.46425e-01,8.05988e-02,8.55848e+04,nan,nan,nan,nan,1,9.17500e-01,9.17500e-01,5.00000e-03,5.00000e-03
1.00854e-01,8.43518e-01,7.86233e-02,1.00000e+00,1.00000e-12,1.45600e-06,1.73187e-01,4.98170e-01,3.28643e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.42326e-06,0.00000e+00,0.00000e+00,1.19028e-05,0.00000e+00,0.00000e+00,7.84913e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.96176e-04,2.47718e-01,8.16846e-02,8.54080e+04,nan,nan,nan,nan,1,9.21170e-01,9.21170e-01,5.00000e-03,5.00000e-03
1.00097e-01,8.43823e-01,7.66437e-02,1.00000e+00,1.00000e-12,1.44937e-06,1.70754e-01,4.99154e-01,3.30093e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.41257e-06,0.00000e+00,0.00000e+00,1.19071e-05,0.00000e+00,0.00000e+00,7.91284e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.95300e-04,2.48943e-01,8.27239e-02,8.52321e+04,nan,nan,nan,nan,1,9.24840e-01,9.24840e-01,5.00000e-03,5.00000e-03
9.93745e-02,8.44114e-01,7.47883e-02,1.00000e+00,1.00000e-12,1.44314e-06,1.68442e-01,5.00084e-01,3.31475e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.40238e-06,0.00000e+00,0.00000e+00,1.19112e-05,0.00000e+00,0.00000e+00,7.97378e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.94437e-04,2.50105e-01,8.37206e-02,8.50569e+04,nan,nan,nan,nan,1,9.28510e-01,9.28510e-01,5.00000e-03,5.00000e-03
9.86844e-02,8.44391e-01,7.30449e-02,1.00000e+00,1.00000e-12,1.43726e-06,1.66239e-01,5.00965e-01,3.32795e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.39263e-06,0.00000e+00,0.00000e+00,1.19152e-05,0.00000e+00,0.00000e+00,8.03218e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.93588e-04,2.51209e-01,8.46778e-02,8.48825e+04,nan,nan,nan,nan,1,9.32180e-01,9.32180e-01,5.00000e-03,5.00000e-03
9.80241e-02,8.44654e-01,7.14037e-02,1.00000e+00,1.00000e-12,1.43172e-06,1.64140e-01,5.01804e-01,3.34056e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.38331e-06,0.00000e+00,0.00000e+00,1.19189e-05,0.00000e+00,0.00000e+00,8.08821e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.92752e-04,2.52259e-01,8.55979e-02,8.47088e+04,nan,nan,nan,nan,1,9.35850e-01,9.35850e-01,5.00000e-03,5.00000e-03
9.73915e-02,8.44905e-01,6.98562e-02,1.00000e+00,1.00000e-12,1.42649e-06,1.62136e-01,5.02600e-01,3.35264e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.37437e-06,0.00000e+00,0.00000e+00,1.19224e-05,0.00000e+00,0.00000e+00,8.14203e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.91929e-04,2.53260e-01,8.64834e-02,8.45357e+04,nan,nan,nan,nan,1,9.39520e-01,9.39520e-01,5.00000e-03,5.00000e-03
9.67850e-02,8.45146e-01,6.83951e-02,1.00000e+00,1.00000e-12,1.42153e-06,1.60222e-01,5.03358e-01,3.36420e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.36581e-06,0.00000e+00,0.00000e+00,1.19259e-05,0.00000e+00,0.00000e+00,8.19376e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.91122e-04,2.54215e-01,8.73356e-02,8.43632e+04,nan,nan,nan,nan,1,9.43190e-01,9.43190e-01,5.00000e-03,5.00000e-03
9.62034e-02,8.45375e-01,6.70147e-02,1.00000e+00,1.00000e-12,1.41685e-06,1.58393e-01,5.04079e-01,3.37528e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.35761e-06,0.00000e+00,0.00000e+00,1.19290e-05,0.00000e+00,0.00000e+00,8.24348e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.90330e-04,2.55125e-01,8.81559e-02,8.41913e+04,nan,nan,nan,nan,1,9.46860e-01,9.46860e-01,5.00000e-03,5.00000e-03
9.56458e-02,8.45594e-01,6.57100e-02,1.00000e+00,1.00000e-12,1.41242e-06,1.56645e-01,5.04766e-01,3.38589e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.34974e-06,0.00000e+00,0.00000e+00,1.19321e-05,0.00000e+00,0.00000e+00,8.29127e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.89554e-04,2.55993e-01,8.89454e-02,8.40200e+04,nan,nan,nan,nan,1,9.50530e-01,9.50530e-01,5.00000e-03,5.00000e-03
9.51115e-02,8.45803e-01,6.44769e-02,1.00000e+00,1.00000e-12,1.40822e-06,1.54976e-01,5.05418e-01,3.39606e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.34219e-06,0.00000e+00,0.00000e+00,1.19350e-05,0.00000e+00,0.00000e+00,8.33718e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.88795e-04,2.56819e-01,8.97044e-02,8.38492e+04,nan,nan,nan,nan,1,9.54200e-01,9.54200e-01,5.00000e-03,5.00000e-03
9.45999e-02,8.46002e-01,6.33122e-02,1.00000e+00,1.00000e-12,1.40426e-06,1.53384e-01,5.06040e-01,3.40576e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.33497e-06,0.00000e+00,0.00000e+00,1.19379e-05,0.00000e+00,0.00000e+00,8.38123e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.88054e-04,2.57607e-01,9.04333e-02,8.36789e+04,nan,nan,nan,nan,1,9.57870e-01,9.57870e-01,5.00000e-03,5.00000e-03
9.41111e-02,8.46192e-01,6.22135e-02,1.00000e+00,1.00000e-12,1.40051e-06,1.51867e-01,5.06629e-01,3.41504e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.32808e-06,0.00000e+00,0.00000e+00,1.19406e-05,0.00000e+00,0.00000e+00,8.42341e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.87334e-04,2.58354e-01,9.11319e-02,8.35090e+04,nan,nan,nan,nan,1,9.61540e-01,9.61540e-01,5.00000e-03,5.00000e-03
9.36451e-02,8.46372e-01,6.11788e-02,1.00000e+00,1.00000e-12,1.39697e-06,1.50427e-01,5.07186e-01,3.42387e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.32151e-06,0.00000e+00,0.00000e+00,1.19431e-05,0.00000e+00,0.00000e+00,8.46372e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.86634e-04,2.59063e-01,9.17999e-02,8.33396e+04,nan,nan,nan,nan,1,9.65210e-01,9.65210e-01,5.00000e-03,5.00000e-03
9.32019e-02,8.46543e-01,6.02066e-02,1.00000e+00,1.00000e-12,1.39365e-06,1.49061e-01,5.07713e-01,3.43226e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.31525e-06,0.00000e+00,0.00000e+00,1.19455e-05,0.00000e+00,0.00000e+00,8.50212e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.85958e-04,2.59734e-01,9.24367e-02,8.31706e+04,nan,nan,nan,nan,1,9.68880e-01,9.68880e-01,5.00000e-03,5.00000e-03
9.27820e-02,8.46704e-01,5.92958e-02,1.00000e+00,1.00000e-12,1.39054e-06,1.47770e-01,5.08209e-01,3.44021e-01,1.41110e-05,0.00000e+00,0.00000e+00,1.30933e-06,0.00000e+00,0.00000e+00,1.19478e-05,0.00000e+00,0.00000e+00,8.53859e-07,0.00000e+00,0.00000e+00,2.50000e-01,2.85309e-04,2.60366e-01,9.30415e-02,8.30020e+04,nan,nan,nan,nan,1,9.72550e-01,9.72550e-01,5.00000e-03,5.00000e-03
